Episode,Reward,Loss,Epsilon,Total_Time
1,69.60920866403183,0.0,1.0,7.929340124130249
1,21.762743746449352,0.0,1.0,5.723337650299072
2,25.129932300885717,0.5503268065275969,0.997,14.783016920089722
3,54.86554408491534,2.577591449630504,0.994009,24.03089427947998
4,30.07566114071531,2.606696592058454,0.991026973,30.712650299072266
5,27.673642150733073,2.9078475007644067,0.988053892081,35.85926127433777
6,38.171412269500244,2.3533835184006464,0.985089730404757,43.824410915374756
7,61.27789146393413,2.3708354756236076,0.9821344612135428,52.687251329422
8,0.1353701014251163,1.5924480385976294,0.9791880578299021,65.86232089996338
9,34.151656564269224,0.361800697882001,0.9762504936564125,73.6085045337677
10,10.59097346600472,0.18758218431914295,0.9733217421754432,78.99958276748657
11,26.69693661490522,0.15120791795197874,0.9704017769489168,85.15969204902649
12,8.237744640191913,0.1654706383123994,0.9674905716180701,90.04353952407837
13,32.89827057611483,0.1865235191296067,0.9645880999032158,100.98979783058167
14,9.492361177336608,0.23258188273757696,0.9616943356035061,106.32092618942261
15,33.90645945867901,0.5691428785362551,0.9588092525966956,112.84444904327393
16,51.82932045000664,0.29125152263376447,0.9559328248389055,121.74911499023438
17,5.332315770988566,0.17170524736866355,0.9530650263643888,128.43272137641907
18,56.19147501052852,0.11459700843053204,0.9502058312852957,136.82478094100952
19,18.48752616764775,0.11115173852214447,0.9473552137914398,142.4734823703766
20,3.0184704809843286,0.1337603825543608,0.9445131481500655,147.25141620635986
21,31.894068551426265,0.11470729572077593,0.9416796087056153,153.5743670463562
22,19.490879644958508,0.16938564335791076,0.9388545698794984,161.26747155189514
23,29.6860215986486,0.6225364601612091,0.93603800616986,169.77222561836243
24,28.740010512414177,0.21601896079219118,0.9332298921513504,178.1630880832672
25,17.833588784143327,0.17648929529465163,0.9304302024748964,187.8083336353302
26,33.38871863200802,0.17747942125424743,0.9276389118674717,194.4982612133026
27,-5.153031827780059,0.15950488594050208,0.9248559951318693,199.78385519981384
28,9.575248837142372,0.1256161354482174,0.9220814271464737,204.39068174362183
