Episode,Reward,Loss,Epsilon
69,5,5625.364304,0.707607735
70,65,15086.61407,0.704069696
71,60,9334.904839,0.700549348
72,50,9451.310883,0.697046601
73,41,10035.58557,0.693561368
74,-10,10263.44958,0.690093561
75,-25,5572.860641,0.686643093
76,14,7711.606461,0.683209878
77,-12,19300.4425,0.679793828
78,67,20074.27413,0.676394859
79,47,9410.745041,0.673012885
80,-12,8309.473564,0.66964782
81,-3,3965.779343,0.666299581
82,-32,6890.610291,0.662968083
83,5,6092.991982,0.659653243
84,5,3978.727631,0.656354977
85,-28,11644.78561,0.653073202
86,8,9019.282425,0.649807836
87,9,6885.121979,0.646558797
88,-9,8924.949951,0.643326003
89,46,8667.550743,0.640109373
90,47,7903.502022,0.636908826
91,-24,4871.56514,0.633724282
92,22,4199.444687,0.63055566
93,-8,5518.329056,0.627402882
94,-17,7170.179611,0.624265868
95,12,7704.548019,0.621144538
96,12,4617.854095,0.618038816
97,34,7877.994797,0.614948622
98,-5,5966.687218,0.611873878
99,0,10191.92442,0.608814509
100,58,11248.82623,0.605770436
101,27,8668.661285,0.602741584
102,-36,15264.13158,0.599727876
103,2,9599.85173,0.596729237
104,25,6071.215317,0.593745591
105,25,9346.697266,0.590776863
106,-17,6214.568481,0.587822979
107,-41,4540.768501,0.584883864
108,13,5500.734238,0.581959444
109,4,6406.866074,0.579049647
110,52,9138.124146,0.576154399
111,7,5158.881409,0.573273627
112,0,4872.259537,0.570407259
113,30,8197.512344,0.567555222
114,-29,7587.427948,0.564717446
115,84,15168.25505,0.561893859
116,-19,6836.175018,0.55908439
117,42,5786.024185,0.556288968
118,10,6805.981003,0.553507523
119,10,19707.54658,0.550739985
120,34,8791.716179,0.547986285
121,8,8475.618584,0.545246354
122,4,5663.101868,0.542520122
123,15,5164.422623,0.539807522
124,9,4596.07692,0.537108484
125,19,6105.845062,0.534422942
126,12,4954.837784,0.531750827
127,49,7741.406433,0.529092073
128,48,7321.69278,0.526446612
129,25,6324.158043,0.523814379
130,25,5226.867096,0.521195307
131,-37,6347.467072,0.518589331
132,135,12433.13758,0.515996384
133,49,7721.304314,0.513416402
134,53,19097.69386,0.51084932
135,-8,6840.844788,0.508295074
136,-49,9475.045868,0.505753598
137,47,9637.741417,0.50322483
138,17,4694.192589,0.500708706
139,8,7458.826645,0.498205163
140,-29,10153.8145,0.495714137
141,-3,4287.469376,0.493235566
142,82,11421.60932,0.490769388
143,65,13567.01914,0.488315541
144,32,4471.177303,0.485873964
145,-1,5676.262543,0.483444594
146,-6,5006.741623,0.481027371
147,106,11457.78099,0.478622234
148,10,4137.344292,0.476229123
149,12,3908.417259,0.473847977
150,25,5128.858047,0.471478737
151,22,13846.4425,0.469121344
152,75,9704.331696,0.466775737
153,112,10727.13937,0.464441858
154,-23,3940.643173,0.462119649
155,-6,3795.825096,0.459809051
156,2,3533.962914,0.457510006
157,12,4913.299248,0.455222456
158,19,14147.87807,0.452946343
159,0,16075.69625,0.450681612
160,34,7448.120636,0.448428203
161,-17,6603.483887,0.446186062
162,37,7800.722031,0.443955132
163,10,5687.538651,0.441735356
164,-10,3442.484978,0.43952668
165,44,7527.968246,0.437329046
166,8,5298.639557,0.435142401
167,4,4042.685631,0.432966689
168,19,4293.762218,0.430801856
169,5,13365.77017,0.428647846
170,47,10675.72942,0.426504607
171,177,17221.21328,0.424372084
172,16,7878.342896,0.422250224
173,3,15165.65411,0.420138973
174,-9,4597.946396,0.418038278
175,15,4090.790604,0.415948086
176,14,5334.857071,0.413868346
177,-56,18584.97431,0.411799004
178,38,10826.92641,0.409740009
179,5,4538.009338,0.407691309
180,50,8339.407532,0.405652853
181,10,3853.414146,0.403624588
182,31,10591.29926,0.401606465
183,58,12381.55097,0.399598433
184,5,3948.323364,0.397600441
185,36,15717.1177,0.395612439
186,35,8939.521317,0.393634376
187,-30,15544.51147,0.391666205
188,52,9602.952332,0.389707874
189,25,3822.83812,0.387759334
190,-337,22869.52329,0.385820537
191,-29,13052.42796,0.383891435
192,5,3795.000031,0.381971978
193,-29,14853.29804,0.380062118
194,-32,14670.27335,0.378161807
195,38,8156.509026,0.376270998
196,-20,3680.846069,0.374389643
197,22,4229.691238,0.372517695
198,84,7886.985764,0.370655106
199,12,4326.045303,0.368801831
200,-32,5977.143784,0.366957822
201,35,5521.392937,0.365123033
202,10,4519.524086,0.363297417
203,-4,6721.937218,0.36148093
204,-10,1885.283371,0.359673526
205,40,6311.91188,0.357875158
206,0,4534.567585,0.356085782
207,20,5178.716034,0.354305353
208,62,9599.488052,0.352533827
209,6,7146.834564,0.350771157
210,38,4629.773064,0.349017302
211,-12,7019.561935,0.347272215
212,18,6923.302826,0.345535854
213,10,4012.316177,0.343808175
214,41,5044.317566,0.342089134
215,5,4292.377144,0.340378688
216,12,10891.77617,0.338676795
217,7,6284.21151,0.336983411
218,57,8775.985321,0.335298494
219,-3,6883.131897,0.333622001
220,2,6549.995323,0.331953891
221,64,11787.63046,0.330294122
222,2,6085.270134,0.328642651
223,-9,8254.547874,0.326999438
224,34,7603.607941,0.325364441
225,40,7509.919693,0.323737619
226,47,5782.343842,0.322118931
227,32,7493.202469,0.320508336
228,-3,3746.604553,0.318905794
229,10,4906.415985,0.317311265
230,3,4615.393921,0.315724709
231,89,17214.02963,0.314146085
232,20,12749.3173,0.312575355
233,46,9231.730541,0.311012478
234,101,23057.54705,0.309457416
235,10,5374.272202,0.307910129
236,-14,5000.65966,0.306370578
237,28,8494.73111,0.304838725
238,4,6180.21608,0.303314532
239,79,11920.73618,0.301797959
240,16,3522.36348,0.300288969
241,5,3926.909363,0.298787524
242,204,18678.27732,0.297293587
243,18,11498.52667,0.295807119
244,-15,10621.06803,0.294328083
245,16,11332.82216,0.292856443
246,105,10833.75108,0.29139216
247,10,4224.356079,0.2899352
248,32,2916.532333,0.288485524
249,42,7073.98629,0.287043096
250,-15,6094.877289,0.285607881
251,10,6558.562592,0.284179841
252,50,8753.515335,0.282758942
253,107,14883.86123,0.281345147
254,-6,13323.49133,0.279938422
255,17,5396.923996,0.278538729
256,40,6477.836433,0.277146036
257,-3,15714.3829,0.275760306
258,34,5082.359268,0.274381504
259,51,7989.307732,0.273009597
260,65,8154.434097,0.271644549
261,-11,5001.857971,0.270286326
262,45,11454.71063,0.268934894
263,25,5727.470856,0.26759022
264,74,10244.94565,0.266252269
265,42,8726.117188,0.264921007
266,40,10045.77721,0.263596402
267,74,10207.93776,0.26227842
268,26,6466.1455,0.260967028
269,45,16617.72386,0.259662193
270,132,16953.90247,0.258363882
271,129,11210.35532,0.257072063
272,22,5670.054169,0.255786702
273,209,13159.28569,0.254507769
274,26,7656.605103,0.25323523
275,9,12777.79004,0.251969054
276,35,5762.237495,0.250709209
277,132,15832.80097,0.249455662
278,15,4538.688133,0.248208384
279,-6,3917.476093,0.246967342
280,-11,3083.758713,0.245732506
281,173,25375.76168,0.244503843
282,35,8655.604378,0.243281324
283,95,7462.56057,0.242064917
284,67,6690.420189,0.240854593
285,19,7904.400108,0.23965032
286,20,5145.868034,0.238452068
287,42,8771.240044,0.237259808
288,41,6757.605728,0.236073509
289,-24,11110.94407,0.234893141
290,85,9481.342865,0.233718675
291,-5,3148.833633,0.232550082
292,15,3858.976364,0.231387332
293,136,15045.60496,0.230230395
294,119,24444.49492,0.229079243
295,3,5110.542034,0.227933847
296,235,25690.37823,0.226794178
297,22,9933.848618,0.225660207
298,67,13297.34436,0.224531906
299,59,8375.250671,0.223409246
300,45,9039.769249,0.2222922
301,-8,4938.447945,0.221180739
302,184,21441.46778,0.220074835
303,140,13683.50917,0.218974461
304,11,12135.21281,0.217879589
305,20,5484.702499,0.216790191
306,28,10983.38167,0.21570624
307,117,19708.87569,0.214627709
308,45,5779.041931,0.21355457
309,47,9596.398178,0.212486797
310,11,4443.882111,0.211424363
311,182,36459.74863,0.210367241
312,55,4192.948074,0.209315405
313,43,7626.603897,0.208268828
314,79,9476.202473,0.207227484
315,-72,4989.571091,0.206191347
316,84,11042.13947,0.20516039
317,55,5735.930737,0.204134588
318,20,9285.1838,0.203113915
319,-3,7981.578541,0.202098345
320,65,5922.143822,0.201087854
321,137,10574.17674,0.200082414
322,137,8273.651825,0.199082002
323,43,4669.565678,0.198086592
324,-10,1838.00861,0.197096159
325,98,10151.43624,0.196110679
326,127,8213.547714,0.195130125
327,-6,3713.588318,0.194154475
328,13,4654.527245,0.193183702
329,2,10097.04299,0.192217784
330,26,5369.378426,0.191256695
331,79,8394.941605,0.190300411
332,145,8951.24667,0.189348909
333,-28,2431.037666,0.188402165
334,165,11251.37584,0.187460154
335,83,8003.69482,0.186522853
336,-13,2158.091118,0.185590239
337,-11,3262.02829,0.184662288
338,-9,3750.45739,0.183738976
339,25,10568.62905,0.182820281
340,88,9837.355537,0.18190618
341,-7,10245.67403,0.180996649
342,184,12304.84215,0.180091666
343,124,8349.748432,0.179191207
344,35,5462.766281,0.178295251
345,11,3460.147003,0.177403775
346,2,3628.811249,0.176516756
347,24,9999.204891,0.175634172
348,9,4646.773819,0.174756002
349,25,3488.331795,0.173882222
350,95,9009.263565,0.17301281
351,114,16896.04363,0.172147746
352,290,21523.07478,0.171287008
353,77,8903.383354,0.170430573
354,85,6485.886608,0.16957842
355,127,11131.83914,0.168730528
356,112,8679.04599,0.167886875
357,43,10148.03262,0.167047441
358,57,4972.201881,0.166212203
359,2,2575.961082,0.165381142
360,-15,4598.119286,0.164554237
361,55,6149.390675,0.163731466
362,257,16273.37677,0.162912808
363,-8,2595.449814,0.162098244
364,175,10362.46314,0.161287753
365,72,5526.091766,0.160481314
366,29,3866.866432,0.159678908
367,43,6891.319725,0.158880513
368,95,13739.39001,0.158086111
369,149,14781.68422,0.15729568
370,21,3860.373367,0.156509202
371,67,4879.524258,0.155726656
372,-2,4539.205112,0.154948022
373,61,6318.343384,0.154173282
374,-43,4541.59639,0.153402416
375,41,7098.811512,0.152635404
376,19,5526.057774,0.151872227
377,17,12507.29612,0.151112866
378,166,14700.40872,0.150357301
379,77,4616.072613,0.149605515
380,122,12208.8197,0.148857487
381,52,6598.206726,0.1481132
382,-31,2716.126263,0.147372634
383,16,5611.926323,0.146635771
384,56,6826.590862,0.145902592
385,75,13117.23315,0.145173079
386,7,3341.961971,0.144447213
387,23,3774.278732,0.143724977
388,15,3187.388763,0.143006352
389,-21,9845.929338,0.142291321
390,159,8543.22905,0.141579864
391,95,10185.40614,0.140871965
392,-3,1965.414162,0.140167605
393,100,9077.23143,0.139466767
394,42,4283.707466,0.138769433
395,-11,2946.75692,0.138075586
396,28,5274.621449,0.137385208
397,100,10193.28401,0.136698282
398,2,2888.90097,0.13601479
399,-12,2257.305168,0.135334717
400,195,13263.88081,0.134658043
401,-21,14265.81293,0.133984753
402,164,11892.77792,0.133314829
403,-21,5050.072161,0.132648255
404,40,6421.925552,0.131985014
405,112,11180.70673,0.131325088
406,-8,2426.137375,0.130668463
407,169,20067.92278,0.130015121
408,-10,2990.377541,0.129365045
409,122,10684.97935,0.12871822
410,46,5552.136269,0.128074629
411,0,1693.0429,0.127434256
412,173,16180.69804,0.126797084
413,-22,2581.973534,0.126163099
414,128,9420.520878,0.125532283
415,148,14568.97651,0.124904622
416,103,15376.97411,0.124280099
417,-36,3235.015091,0.123658698
418,127,19005.80347,0.123040405
419,-11,2972.752899,0.122425203
420,125,12280.12608,0.121813077
421,45,7080.862846,0.121204011
422,28,9608.932587,0.120597991
423,51,9998.157127,0.119995001
424,84,8180.691456,0.119395026
425,169,15235.26465,0.118798051
426,17,8692.625893,0.118204061
427,-6,10922.46477,0.117613041
428,72,9027.156288,0.117024976
429,75,14630.23069,0.116439851
430,42,7303.839287,0.115857651
431,97,13945.22537,0.115278363
432,2,13219.5027,0.114701971
433,18,4072.012299,0.114128462
434,55,6925.323181,0.113557819
435,8,6765.091248,0.11299003
436,75,7768.14798,0.11242508
437,24,8264.925762,0.111862955
438,-301,27753.58259,0.11130364
439,25,4846.110245,0.110747122
440,7,8617.269302,0.110193386
441,23,15612.00845,0.109642419
442,131,19175.40617,0.109094207
443,0,12285.62435,0.108548736
444,-33,7732.96196,0.108005992
445,24,7349.348648,0.107465962
446,117,14705.73738,0.106928632
447,251,15093.1136,0.106393989
448,593,34683.03145,0.105862019
449,159,9035.324829,0.105332709
450,-32,3653.762264,0.104806046
451,0,52913.37335,0.1
452,46,1814.776674,0.1
453,-55,1485.510851,0.1
454,22,1000.834372,0.1
455,0,579.1034212,0.1
456,435,5889.732998,0.1
457,102,4265.019425,0.1
458,134,5502.411755,0.1
459,60,2141.829706,0.1
460,4,3176.865883,0.1
461,10,5150.770256,0.1
462,14,4221.829834,0.1
463,58,5999.187088,0.1
464,4,2355.663994,0.1
465,54,4763.148476,0.1
466,144,8260.603531,0.1
467,118,6064.495548,0.1
468,44,3763.27993,0.1
469,8,3336.501625,0.1
470,135,6383.870663,0.1
471,108,5494.372383,0.1
472,-722,30119.75215,0.1
473,52,4698.901745,0.1
474,-13,1765.79686,0.1
475,257,11678.08709,0.1
476,-13,3040.160416,0.1
477,107,6487.351036,0.1
478,14,5102.465584,0.1
479,-17,2330.935379,0.1
480,77,10499.12096,0.1
481,228,12713.0957,0.1
482,4,8033.501976,0.1
483,76,11843.53239,0.1
484,49,5644.340538,0.1
485,331,17665.26156,0.1
486,305,16306.85189,0.1
487,-19,1478.042961,0.1
488,124,7484.005241,0.1
489,447,27724.27382,0.1
490,40,3820.834084,0.1
491,80,10264.90813,0.1
492,240,13812.20786,0.1
493,280,15866.76839,0.1
494,-19,4426.890434,0.1
495,142,12011.72431,0.1
496,60,6687.881081,0.1
497,224,16651.16241,0.1
498,302,15750.89184,0.1
499,212,12849.96299,0.1
500,143,9059.777756,0.1
501,122,15057.70424,0.1
502,15,28673.19803,0.1
503,363,26437.23185,0.1
504,-262,12728.04473,0.1
505,55,5819.361568,0.1
506,245,15822.79398,0.1
507,-11,2846.846577,0.1
508,157,9333.257881,0.1
509,16,4791.841591,0.1
510,476,27122.23511,0.1
511,-30,5498.626595,0.1
512,93,10506.75465,0.1
513,25,4003.380478,0.1
514,292,22742.38148,0.1
515,226,13489.77715,0.1
516,29,7015.769165,0.1
517,290,14287.68126,0.1
518,457,21243.10945,0.1
519,1,3378.145004,0.1
520,94,11461.94231,0.1
521,119,10800.22029,0.1
522,174,7895.768971,0.1
523,29,4422.087978,0.1
524,408,20200.937,0.1
525,558,22964.5201,0.1
526,178,10372.56756,0.1
527,62,7145.634708,0.1
528,290,15493.7684,0.1
529,427,17517.64684,0.1
530,147,11073.71372,0.1
531,795,28311.85065,0.1
532,-73,7631.770325,0.1
533,442,20492.29932,0.1
534,87,6069.873737,0.1
535,441,23164.26535,0.1
536,429,16008.93382,0.1
537,37,6831.267103,0.1
538,108,7144.272789,0.1
539,148,7750.196539,0.1
540,88,9510.527397,0.1
541,170,8402.765596,0.1
542,73,6055.1586,0.1
543,397,16606.29183,0.1
544,95,5234.587784,0.1
545,-21,8115.950382,0.1
546,289,13896.51697,0.1
547,129,7914.662712,0.1
548,99,7839.906542,0.1
549,-6,1504.841812,0.1
550,-20,1858.6343,0.1
551,93,5889.169327,0.1
552,340,12568.99585,0.1
553,266,12417.93842,0.1
554,250,10299.18894,0.1
555,-8,5283.591141,0.1
556,22,2292.123219,0.1
557,-60,7717.090679,0.1
558,0,2281.963837,0.1
559,447,26143.20405,0.1
560,75,8239.437138,0.1
561,37,3306.822174,0.1
562,45,3830.032415,0.1
563,145,10732.61999,0.1
564,109,7310.791649,0.1
565,130,10901.172,0.1
566,14,2827.870575,0.1
567,249,12255.27939,0.1
568,103,13702.02505,0.1
569,39,8243.41291,0.1
570,160,18154.52931,0.1
571,271,16832.95072,0.1
572,641,28398.36464,0.1
573,132,5612.183832,0.1
574,58,9258.544552,0.1
575,124,8469.014778,0.1
576,385,14997.97141,0.1
577,180,9342.470867,0.1
578,86,7459.829155,0.1
579,302,10894.6553,0.1
580,326,34458.04538,0.1
581,370,11728.32806,0.1
582,436,17383.03784,0.1
583,233,9434.556358,0.1
584,23,1801.010778,0.1
585,40,4383.271772,0.1
586,125,8390.757607,0.1
587,133,7064.048338,0.1
588,94,5427.048559,0.1
589,161,11814.69236,0.1
590,80,18983.19337,0.1
591,84,5702.053992,0.1
592,75,9607.914952,0.1
593,33,1495.222787,0.1
594,-13,2854.330874,0.1
595,130,5318.241491,0.1
596,-21,2524.740251,0.1
597,128,7458.878929,0.1
598,14,5030.235632,0.1
599,89,3647.310353,0.1
600,38,5060.483131,0.1
601,311,9806.384688,0.1
602,389,12281.94615,0.1
603,488,16018.60228,0.1
604,3,3254.443018,0.1
605,182,8255.190051,0.1
606,93,6648.486604,0.1
607,242,9814.993846,0.1
608,653,16425.93523,0.1
609,200,7143.482423,0.1
610,134,11704.31844,0.1
611,149,5206.332282,0.1
612,49,3851.117659,0.1
613,76,3869.6248,0.1
614,128,5382.369075,0.1
615,438,15223.70173,0.1
616,109,6072.972858,0.1
617,275,10679.17816,0.1
618,84,3041.440472,0.1
619,137,7487.372355,0.1
620,8,1292.649042,0.1
621,-5,1328.272947,0.1
622,40,4505.340233,0.1
623,258,9817.909227,0.1
624,23,5785.802469,0.1
625,167,8656.658311,0.1
626,75,2775.9054,0.1
627,4,2425.623468,0.1
628,235,7425.046224,0.1
629,356,13811.19442,0.1
630,101,3973.371902,0.1
631,264,9903.062203,0.1
632,72,8969.228195,0.1
633,-6,1669.9265,0.1
634,-417,24685.62892,0.1
635,40,5926.043575,0.1
636,323,14004.78609,0.1
637,276,9383.44922,0.1
638,497,11808.04786,0.1
639,371,8885.538874,0.1
640,352,12104.0777,0.1
641,258,8186.072806,0.1
642,33,2264.584961,0.1
643,-21,3630.169861,0.1
644,44,4135.054551,0.1
645,365,13109.71096,0.1
646,228,8821.796635,0.1
647,160,5319.528656,0.1
648,131,8831.403946,0.1
649,249,10657.10808,0.1
650,164,5937.244596,0.1
651,48,5175.888096,0.1
652,51,5949.245195,0.1
653,132,4384.980021,0.1
654,125,4844.267329,0.1
655,8,1676.192919,0.1
656,1376,31896.32796,0.1
657,10,2596.989992,0.1
658,125,3367.777873,0.1
659,148,4132.034923,0.1
660,185,6020.560104,0.1
661,52,3224.811537,0.1
662,722,17373.64924,0.1
663,86,4291.977402,0.1
664,63,3285.2954,0.1
665,40,2487.032596,0.1
666,248,8231.136169,0.1
667,30,2655.267355,0.1
668,515,11820.00721,0.1
669,90,2712.944684,0.1
670,880,18889.1092,0.1
671,189,6036.667118,0.1
672,103,4171.148265,0.1
673,90,3435.134743,0.1
674,0,1654.10679,0.1
675,310,7593.832625,0.1
676,129,3757.296431,0.1
677,25,1127.693413,0.1
678,-20,4974.993747,0.1
679,16,2632.004635,0.1
680,-11,1363.598077,0.1
681,278,9251.246042,0.1
682,10,1239.728962,0.1
683,-20,2555.136516,0.1
684,475,11300.29376,0.1
685,116,3609.743266,0.1
686,300,6079.374059,0.1
687,571,12390.89422,0.1
688,183,7422.865581,0.1
689,148,3193.200773,0.1
690,65,2739.071373,0.1
691,152,3763.48335,0.1
692,34,3051.25857,0.1
693,31,1318.731007,0.1
694,167,3471.299858,0.1
695,138,2732.103037,0.1
696,886,21726.65414,0.1
697,-2,4474.512089,0.1
698,7,4085.324467,0.1
699,87,2437.25129,0.1
700,94,3686.227541,0.1
701,52,4022.846522,0.1
702,162,4525.141638,0.1
703,367,9876.320172,0.1
704,49,2735.418007,0.1
705,149,3442.341065,0.1
706,50,2711.298985,0.1
707,117,3230.416594,0.1
708,247,8702.823749,0.1
709,141,3511.791306,0.1
710,10,1239.786976,0.1
711,87,3205.835381,0.1
712,385,9094.673565,0.1
713,411,11391.53252,0.1
714,171,5597.90344,0.1
715,313,7608.1642,0.1
716,234,5647.969172,0.1
717,261,5090.762635,0.1
718,552,13856.00313,0.1
719,194,4261.021944,0.1
720,43,1801.208023,0.1
721,80,3387.850531,0.1
722,151,7239.293545,0.1
723,808,18760.93335,0.1
724,173,5035.737538,0.1
725,209,5947.501155,0.1
726,-31,8595.803604,0.1
727,150,5336.688107,0.1
728,112,4067.992076,0.1
729,-4,1006.921374,0.1
730,400,12372.68645,0.1
731,298,7023.075604,0.1
732,137,4103.059299,0.1
733,82,2356.396395,0.1
734,64,2277.993526,0.1
735,756,14138.82162,0.1
736,226,6371.532319,0.1
737,120,4535.448537,0.1
738,54,1499.275472,0.1
739,27,1952.883475,0.1
740,80,1903.938998,0.1
741,32,3123.960459,0.1
742,236,7502.730799,0.1
743,207,4449.009852,0.1
744,-24,1267.660215,0.1
745,137,6568.581215,0.1
746,504,11430.38718,0.1
747,167,4385.915069,0.1
748,258,6822.118826,0.1
749,12,1099.409721,0.1
750,127,2730.388278,0.1
751,280,5402.023008,0.1
752,77,4113.378065,0.1
753,245,7820.318194,0.1
754,102,6029.18819,0.1
755,150,4658.843591,0.1
756,522,9939.322286,0.1
757,197,3937.407593,0.1
758,67,2036.206161,0.1
759,1054,21943.78375,0.1
760,77,3835.480474,0.1
761,235,4419.502624,0.1
762,30,1558.730803,0.1
763,184,4568.851813,0.1
764,119,3007.782114,0.1
765,29,1428.220294,0.1
766,187,4679.834917,0.1
767,261,4901.838367,0.1
768,459,7192.933046,0.1
769,96,3526.877716,0.1
770,430,7308.760207,0.1
771,52,3481.940957,0.1
772,154,3816.756234,0.1
773,102,3207.308876,0.1
774,219,5991.643488,0.1
775,940,23899.00837,0.1
776,379,6247.838105,0.1
777,57,2477.652309,0.1
778,155,4535.249397,0.1
779,63,2110.913756,0.1
780,95,2835.799405,0.1
781,264,4438.832404,0.1
782,67,2807.69414,0.1
783,345,8094.188987,0.1
784,24,1885.524594,0.1
785,-48,1748.47018,0.1
786,70,2468.558358,0.1
787,401,8718.992723,0.1
788,166,5650.732288,0.1
789,1504,24692.38631,0.1
790,217,6004.991065,0.1
791,39,1369.096982,0.1
792,-3,1816.838513,0.1
793,601,14432.94524,0.1
794,282,6317.476576,0.1
795,25,1963.678472,0.1
796,89,2332.606318,0.1
797,163,5670.718078,0.1
798,293,5556.903309,0.1
799,294,6973.758468,0.1
800,14,4518.741314,0.1
801,151,5107.299821,0.1
802,112,2885.602752,0.1
803,395,8330.912827,0.1
804,367,7048.103943,0.1
805,195,6432.520385,0.1
806,105,2474.638855,0.1
807,219,4967.003423,0.1
808,9,1367.424625,0.1
809,413,15531.70382,0.1
810,291,6599.66698,0.1
811,264,7518.638538,0.1
812,303,8424.732644,0.1
813,100,3243.553078,0.1
814,845,24475.89847,0.1
815,65,2242.571531,0.1
816,-47,1897.348698,0.1
817,146,4189.346045,0.1
818,478,9626.966937,0.1
819,72,5174.191721,0.1
820,151,4097.601821,0.1
821,18,1626.349749,0.1
822,74,2347.176191,0.1
823,149,2669.760655,0.1
824,266,8062.295446,0.1
825,-1,2447.154266,0.1
826,74,6036.682327,0.1
827,322,7329.761136,0.1
828,0,620.1895647,0.1
829,87,3206.334601,0.1
830,110,2684.050811,0.1
831,68,2198.527242,0.1
832,110,5047.191359,0.1
833,153,3440.10968,0.1
834,286,8050.016027,0.1
835,130,3733.580631,0.1
836,211,7580.605545,0.1
837,77,3316.274372,0.1
838,98,2909.297625,0.1
839,35,3038.654936,0.1
840,79,4025.728425,0.1
841,217,4757.784601,0.1
842,-41,2324.026913,0.1
843,14,1354.737295,0.1
844,173,6310.253967,0.1
845,132,3500.833726,0.1
846,216,9987.945118,0.1
847,238,7165.691431,0.1
848,300,6870.504507,0.1
849,110,6855.396814,0.1
850,540,19642.14054,0.1
851,188,5977.995359,0.1
852,388,9307.241635,0.1
853,177,4670.151031,0.1
854,-1,4488.848381,0.1
855,316,8473.286296,0.1
856,152,3560.182224,0.1
857,168,5871.916343,0.1
858,275,10309.52909,0.1
859,-4,3545.335397,0.1
860,263,6197.100935,0.1
861,351,8368.029578,0.1
862,61,2627.943149,0.1
863,25,1476.85278,0.1
864,304,6712.59269,0.1
865,81,1658.048255,0.1
866,41,2696.58957,0.1
867,136,6004.986063,0.1
868,102,5648.388866,0.1
869,311,8478.169604,0.1
870,215,5619.680861,0.1
871,-27,2486.686972,0.1
872,27,1874.722813,0.1
873,290,6209.871899,0.1
874,-21,5408.535639,0.1
875,322,8459.371464,0.1
876,50,2441.559843,0.1
877,87,3786.754014,0.1
878,1087,16551.58854,0.1
879,306,5910.996034,0.1
880,62,2423.288712,0.1
881,143,4887.349005,0.1
882,192,5071.190976,0.1
883,168,5179.951831,0.1
884,405,9428.217765,0.1
885,146,3730.82781,0.1
886,133,5175.90525,0.1
887,169,3473.116031,0.1
888,257,5438.425907,0.1
889,264,5412.917834,0.1
890,546,12386.11058,0.1
891,126,3385.274034,0.1
892,389,12462.37516,0.1
893,26,2765.982706,0.1
894,338,7031.101528,0.1
895,43,1722.717898,0.1
896,-48,4916.255158,0.1
897,139,2893.149558,0.1
898,356,8267.960185,0.1
899,43,2178.433197,0.1
900,131,4195.932311,0.1
901,-67,2821.376143,0.1
902,95,3723.745969,0.1
903,105,6272.864254,0.1
904,181,4959.638003,0.1
905,63,3623.054768,0.1
906,323,9150.837894,0.1
907,205,4352.891726,0.1
908,148,5640.486663,0.1
909,-9,1755.421951,0.1
910,1133,25207.59903,0.1
911,69,4853.992359,0.1
912,21,2660.091245,0.1
913,200,5338.152077,0.1
914,204,5059.342998,0.1
915,80,5772.091519,0.1
916,11,1123.094063,0.1
917,68,4808.147575,0.1
918,13,3679.424324,0.1
919,122,3897.686104,0.1
920,163,4432.089825,0.1
921,24,1317.855073,0.1
922,227,8427.908121,0.1
