Episode,Reward,Loss,Epsilon
1,-33,281.3440263,1
2,69,431.4554203,0.995
3,46,361.1250012,0.990025
4,46,117.3745881,0.985074875
5,-20,168.4363606,0.980149501
6,5,242.6847843,0.975248753
7,-135,509.2268442,0.970372509
8,-138,311.0521569,0.965520647
9,-59,141.842959,0.960693044
10,-14,79.97812605,0.955889578
11,20,163.8451797,0.95111013
12,-21,98.52282923,0.94635458
13,52,395.2136842,0.941622807
14,8,249.9247523,0.936914693
15,34,96.9990074,0.932230119
16,-14,128.1816356,0.927568969
17,16,130.9614057,0.922931124
18,18,63.52235848,0.918316468
19,22,175.0199385,0.913724886
20,-16,101.5632738,0.909156262
21,2,179.8384112,0.90461048
22,53,108.4772055,0.900087428
23,-2,115.0535117,0.895586991
24,68,165.0184338,0.891109056
25,-35,43.33427989,0.886653511
26,0,29.61501312,0.882220243
27,53,178.1749504,0.877809142
28,-17,91.02687666,0.873420096
29,48,178.4548975,0.869052996
30,-55,115.1289083,0.864707731
31,39,129.9485357,0.860384192
32,-31,104.289361,0.856082271
33,11,224.1208746,0.85180186
34,-5,33.85799116,0.84754285
35,-7,192.1348377,0.843305136
36,-49,423.0786691,0.83908861
37,-31,188.2397194,0.834893167
38,47,307.7158556,0.830718701
39,15,121.793191,0.826565108
40,33,145.9637281,0.822432282
41,-16,110.3974581,0.818320121
42,-7,131.0747486,0.81422852
43,-10,149.7980328,0.810157378
44,-5,134.6410511,0.806106591
45,17,294.071456,0.802076058
46,-25,55.49975228,0.798065678
47,-32,103.1056523,0.794075349
48,41,282.7286853,0.790104973
49,-56,160.4159495,0.786154448
50,-44,113.4338877,0.782223675
51,26,167.1672068,0.778312557
52,0,71.49765384,0.774420994
53,3,58.62995601,0.770548889
54,-7,46.63978982,0.766696145
55,0,66.3011331,0.762862664
56,-2,49.02536839,0.759048351
57,13,121.5356306,0.755253109
58,-30,128.6967814,0.751476844
59,32,225.127668,0.747719459
60,5,74.05761242,0.743980862
61,86,142.7738394,0.740260958
62,-41,68.60779548,0.736559653
63,153,200.1160529,0.732876855
64,33,96.5868485,0.72921247
65,62,115.7853752,0.725566408
66,-66,68.0206731,0.721938576
67,4,206.056197,0.718328883
68,-19,87.29106188,0.714737239
69,-35,97.20020008,0.711163552
70,95,150.2366838,0.707607735
71,23,86.63617975,0.704069696
72,-20,112.471159,0.700549348
73,-43,47.94110286,0.697046601
74,-21,81.91287088,0.693561368
75,-27,92.52393496,0.690093561
76,72,239.4513236,0.686643093
77,5,50.65063834,0.683209878
78,-29,339.5453703,0.679793828
79,78,333.3359376,0.676394859
80,108,523.0973223,0.673012885
81,-19,159.5612717,0.66964782
82,-33,266.2972488,0.666299581
83,45,663.68484,0.662968083
84,-41,157.6120987,0.659653243
85,-3,144.5852723,0.656354977
86,-9,141.5878062,0.653073202
87,-2,107.1215179,0.649807836
88,-20,103.8690674,0.646558797
89,54,334.65553,0.643326003
90,50,212.5644948,0.640109373
91,-3,167.1093198,0.636908826
92,-1,177.2227499,0.633724282
93,17,289.2077527,0.63055566
94,1,59.13440466,0.627402882
95,-5,257.3956071,0.624265868
96,15,116.4922365,0.621144538
97,1,83.48337018,0.618038816
98,-55,52.62661111,0.614948622
99,-33,67.89667237,0.611873878
100,-5,79.80122888,0.608814509
101,-2,73.35282373,0.605770436
102,-23,84.32685202,0.602741584
103,-26,115.60692,0.599727876
104,-6,127.1390086,0.596729237
105,2,88.14184403,0.593745591
106,-23,63.38857865,0.590776863
107,-53,61.30490339,0.587822979
108,-16,190.4361064,0.584883864
109,27,119.049306,0.581959444
110,-7,46.91961908,0.579049647
111,14,93.50466037,0.576154399
112,24,98.26085758,0.573273627
113,11,79.17833912,0.570407259
114,-36,161.4302925,0.567555222
115,-7,145.28817,0.564717446
116,-28,77.95588303,0.561893859
117,-48,136.9203005,0.55908439
118,44,103.9640979,0.556288968
119,-18,77.78770757,0.553507523
120,-7,71.02177435,0.550739985
121,-46,109.638078,0.547986285
122,31,81.62303209,0.545246354
123,-30,49.1544317,0.542520122
124,41,83.27495086,0.539807522
125,15,40.75442672,0.537108484
126,-2,93.96960664,0.534422942
127,-43,133.2240198,0.531750827
128,-6,137.9271599,0.529092073
129,-57,95.52861434,0.526446612
130,-5,112.2530396,0.523814379
131,9,115.0827638,0.521195307
132,-20,77.430529,0.518589331
133,43,148.0194708,0.515996384
134,39,103.6479716,0.513416402
135,-41,109.3717809,0.51084932
136,-7,390.6181684,0.508295074
137,-20,328.7162819,0.505753598
138,-30,182.7726088,0.50322483
139,76,597.5852089,0.500708706
140,-24,268.980567,0.498205163
141,-36,321.8621621,0.495714137
142,0,328.9112988,0.493235566
143,50,348.770648,0.490769388
144,26,408.1464348,0.488315541
145,-5,235.3302476,0.485873964
146,-49,98.27508092,0.483444594
147,-2,145.5530889,0.481027371
148,6,392.0889378,0.478622234
149,46,428.2619328,0.476229123
150,-19,272.413589,0.473847977
151,44,407.5857069,0.471478737
152,59,626.8190594,0.469121344
153,122,668.5983868,0.466775737
154,-12,290.8092805,0.464441858
155,27,274.1851425,0.462119649
156,18,365.8496156,0.459809051
157,8,188.2023182,0.457510006
158,29,236.8060474,0.455222456
159,-61,169.3053613,0.452946343
160,12,246.200804,0.450681612
161,8,211.4015439,0.448428203
162,18,262.2091703,0.446186062
163,18,240.3297704,0.443955132
164,-32,179.9755534,0.441735356
165,23,309.9598236,0.43952668
166,40,237.5664365,0.437329046
167,6,206.4706203,0.435142401
168,-14,165.6296852,0.432966689
169,13,142.4354413,0.430801856
170,-8,360.1991806,0.428647846
171,-11,129.7716765,0.426504607
172,-10,268.4264166,0.424372084
173,-21,101.4171931,0.422250224
174,-7,134.0692081,0.420138973
175,-20,128.8217032,0.418038278
176,1,158.812325,0.415948086
177,-9,244.2679353,0.413868346
178,1,86.13211441,0.411799004
179,11,173.9263623,0.409740009
180,-23,131.2611537,0.407691309
181,49,201.857012,0.405652853
182,-22,139.044493,0.403624588
183,-11,123.5747157,0.401606465
184,-25,184.5855515,0.399598433
185,30,123.003664,0.397600441
186,50,630.2401013,0.395612439
187,140,503.9863453,0.393634376
188,58,674.8242323,0.391666205
189,91,742.1448393,0.389707874
190,15,486.8228331,0.387759334
191,-10,286.683239,0.385820537
192,-27,378.1064339,0.383891435
193,0,1052.819102,0.381971978
194,-1,595.6368213,0.380062118
195,-28,439.3350539,0.378161807
196,-11,445.0144978,0.376270998
197,-8,518.8328495,0.374389643
198,-20,420.8354645,0.372517695
199,-17,474.5794263,0.370655106
200,35,707.469799,0.368801831
201,29,464.6808491,0.366957822
202,13,521.8225174,0.365123033
203,-82,1103.002978,0.363297417
204,11,240.6736808,0.36148093
205,39,488.7791739,0.359673526
206,79,553.2471995,0.357875158
207,131,880.2962103,0.356085782
208,-48,263.3158932,0.354305353
209,21,502.4761157,0.352533827
210,-46,492.6234634,0.350771157
211,-16,361.8625164,0.349017302
212,-16,188.4401879,0.347272215
213,-9,213.6554227,0.345535854
214,55,839.5464354,0.343808175
215,45,710.474308,0.342089134
216,58,940.4252446,0.340378688
217,79,517.2536535,0.338676795
218,1,328.5590243,0.336983411
219,147,1125.031886,0.335298494
220,9,314.2538819,0.333622001
221,84,1169.447734,0.331953891
222,51,413.0154738,0.330294122
223,34,294.6235282,0.328642651
224,-24,270.4508462,0.326999438
225,25,471.1110764,0.325364441
226,76,851.0636084,0.323737619
227,36,417.2208893,0.322118931
228,-21,189.1083949,0.320508336
229,19,198.2540269,0.318905794
230,-8,298.6697314,0.317311265
231,121,713.5931934,0.315724709
232,24,346.0526128,0.314146085
233,63,301.1318722,0.312575355
234,13,668.1783879,0.311012478
235,35,1198.994786,0.309457416
236,73,982.2343035,0.307910129
237,39,639.2019844,0.306370578
238,29,1100.139804,0.304838725
239,-2,461.3719378,0.303314532
240,183,1677.413271,0.301797959
241,57,703.5035219,0.300288969
242,28,623.7993841,0.298787524
243,-39,730.3504324,0.297293587
244,10,334.1835227,0.295807119
245,-17,346.9767933,0.294328083
246,45,725.744132,0.292856443
247,-18,332.3826232,0.29139216
248,-40,244.8019295,0.2899352
249,86,1227.158221,0.288485524
250,72,473.5463831,0.287043096
251,102,1303.222353,0.285607881
252,52,1322.357645,0.284179841
253,195,1325.304713,0.282758942
254,20,562.9812789,0.281345147
255,73,913.6780357,0.279938422
256,178,1141.769603,0.278538729
257,27,586.5183992,0.277146036
258,148,1114.527522,0.275760306
259,18,336.632556,0.274381504
260,66,771.5537,0.273009597
261,42,752.6194472,0.271644549
262,64,791.4093986,0.270286326
263,29,732.0285573,0.268934894
264,-21,233.2482777,0.26759022
265,-39,331.5109172,0.266252269
266,13,337.8036132,0.264921007
267,30,277.1298404,0.263596402
268,-9,175.4229822,0.26227842
269,118,721.5712261,0.260967028
270,14,724.5316739,0.259662193
271,71,653.4579511,0.258363882
272,22,391.9725275,0.257072063
273,27,1492.02455,0.255786702
274,76,1012.267972,0.254507769
275,-21,347.8945088,0.25323523
276,-5,919.3274546,0.251969054
277,92,1133.027886,0.250709209
278,109,1306.890196,0.249455662
279,93,1137.798195,0.248208384
280,87,1071.669987,0.246967342
281,2,694.3727963,0.245732506
282,93,916.6388288,0.244503843
283,3,636.4358883,0.243281324
284,65,790.9063087,0.242064917
285,132,1311.234418,0.240854593
286,-22,332.3441381,0.23965032
287,-46,233.3729267,0.238452068
288,79,1438.096436,0.237259808
289,36,1092.171979,0.236073509
290,23,492.3752501,0.234893141
291,-3,472.6027527,0.233718675
292,18,512.2740135,0.232550082
293,10,413.2612991,0.231387332
294,57,1116.089683,0.230230395
295,9,1181.423201,0.229079243
296,86,1194.968423,0.227933847
297,157,878.3519194,0.226794178
298,59,437.7050602,0.225660207
299,138,1470.12641,0.224531906
300,21,678.1083012,0.223409246
301,67,692.8543634,0.2222922
302,23,236.6867609,0.221180739
303,62,525.2826953,0.220074835
304,-41,264.9972878,0.218974461
305,143,1073.342987,0.217879589
306,45,571.76771,0.216790191
307,62,1258.517749,0.21570624
308,107,2148.872739,0.214627709
309,87,1734.26483,0.21355457
310,161,1439.600874,0.212486797
311,10,1119.208925,0.211424363
312,50,1351.237782,0.210367241
313,117,1990.50874,0.209315405
314,-59,500.5396481,0.208268828
315,17,642.9350214,0.207227484
316,31,459.4014788,0.206191347
317,-24,601.3337393,0.20516039
318,20,1790.006229,0.204134588
319,120,1312.854719,0.203113915
320,62,2070.448194,0.202098345
321,-39,467.7407503,0.201087854
322,212,2321.964935,0.200082414
323,18,324.2659683,0.199082002
324,-44,377.4791384,0.198086592
325,163,1305.822422,0.197096159
326,93,1422.194726,0.196110679
327,22,571.5170155,0.195130125
328,-19,445.4279537,0.194154475
329,17,494.9327736,0.193183702
330,41,1000.985067,0.192217784
331,-29,301.8325338,0.191256695
332,0,809.7647495,0.190300411
333,150,1174.377764,0.189348909
334,-25,363.6676245,0.188402165
335,-21,468.7734947,0.187460154
336,-6,728.7204056,0.186522853
337,38,519.0277147,0.185590239
338,50,1292.434422,0.184662288
339,-40,292.9742064,0.183738976
340,68,1306.361447,0.182820281
341,36,734.4039059,0.18190618
342,9,336.3437986,0.180996649
343,-19,1114.204275,0.180091666
344,66,1197.720529,0.179191207
345,121,1146.732785,0.178295251
346,-11,292.3680372,0.177403775
347,-25,940.1894331,0.176516756
348,-27,444.6873665,0.175634172
349,16,959.2890005,0.174756002
350,37,1443.564369,0.173882222
351,59,1808.935774,0.17301281
352,19,1025.387905,0.172147746
353,34,1679.833497,0.171287008
354,37,991.6533098,0.170430573
355,-25,491.6826172,0.16957842
356,21,859.4101963,0.168730528
357,111,1441.157103,0.167886875
358,-12,344.9090233,0.167047441
359,-21,561.9801702,0.166212203
360,-13,371.1685953,0.165381142
361,-38,404.5358157,0.164554237
362,43,1338.672582,0.163731466
363,84,873.4676123,0.162912808
364,6,527.9235773,0.162098244
365,73,1501.161226,0.161287753
366,19,579.9139366,0.160481314
367,51,633.4799137,0.159678908
368,-24,417.5274115,0.158880513
